SMILES,Predicted_KIBA_Score,PubChem_CID,Rank
COc1cc(ccc1O)C(=S)N1CCOCC1,11.575338,72146.0,2573
C[C@@H](NS(=O)(=O)c1cccc(N)c1)c1cccc2ccccc12,11.575277,172466891.0,2574
CCOC(=O)\C=C\[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)\C=C\c1ccc(cc1)-c1ccccc1 |r|,11.575268,15959302.0,2575
CC(C)(C)C1CCN(C(=O)c2cc(Br)cc([N+](=O)[O-])c2N[C@@H]2CCCN(C(=O)[C@@H]3CCNC(=O)C3)C2)CC1,11.575246,175680689.0,2576
COc1ccc(cc1)-c1n\c(=N/C)sn1-c1cc(F)c(F)c(F)c1,11.575214,,2577
Cn1ncc2cncc(NC(=O)C3CN(Cc4ccc(Cl)cc34)S(=O)(=O)CC3(CC3)C#N)c12,11.575192,169423152.0,2578
CNc1cncc(C(=O)N2C[C@H](Nc3c(C(=O)N4C[C@@H](C)O[C@@H](C)C4)cc(Br)cc3[N+](=O)[O-])C[C@H]2C(=O)NC2CNC(=O)C2)c1,11.575185,175680889.0,2579
Cc1cncc(-n2c(=O)c(Cc3cc(F)c(F)c(F)c3)c(N3CC(F)C3)n(CC#N)c2=O)c1,11.575164,176510558.0,2580
Cc1cc(C(=O)N2CC(Nc3c(C(=O)N4CCC(C)(C)CC4)cc(Br)cc3[N+](=O)[O-])C(F)(F)C2)cc(=O)[nH]1,11.575129,175680681.0,2581
Clc1ccc(cc1Cl)N1CCN(C[C@H]1C(=O)NCc1cccs1)C(=O)c1cncc2ccccc12 |r|,11.575051,168281126.0,2582
[O-][N+](=O)c1cccc(c1)C(=O)Oc1cncc(Cl)c1,11.575034,16202858.0,2583
COc1cc(Cl)c2[nH]c(cc2c1)C(=O)N[C@@H](CC1CC1)C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C#N |r|,11.575025,166494706.0,2584
NC(=O)c1ccc(OCC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)cc1,11.574989,156906553.0,2585
Cc1nnc(SC(=O)c2cc3ccccc3[nH]2)n1C(=O)c1cc2ccccc2[nH]1,11.574941,168291645.0,2586
CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1ccno1,11.574862,156906396.0,2587
CC(C)(C)[C@H](NC(=O)C(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N)C2(C)C |r|,11.574841,166157194.0,2588
"CCS(=O)(=O)c1cccc(c1)-c1cccc(Cl)c1-c1ccc2c(c1)[nH]c(=O)n(-c1cncc3ccccc13)c2=O |(-8,1.54,;-6.67,.77,;-5.33,1.54,;-6.1,2.87,;-4.56,2.87,;-4,.77,;-2.67,1.54,;-1.33,.77,;-1.33,-.77,;-2.67,-1.54,;-4,-.77,;-2.67,-3.08,;-4,-3.85,;-4,-5.39,;-2.67,-6.16,;-1.33,-5.39,;,-6.16,;-1.33,-3.85,;,-3.08,;1.33,-3.85,;2.67,-3.08,;2.67,-1.54,;1.33,-.77,;,-1.54,;1.33,.77,;2.67,1.54,;2.67,3.08,;4,.77,;5.33,1.54,;6.67,.77,;8,1.54,;8,3.08,;6.67,3.85,;6.67,5.39,;5.33,6.16,;4,5.39,;4,3.85,;5.33,3.08,;4,-.77,;5.33,-1.54,)|",11.574841,171902872.0,2589
CC1(C)[C@H]2CN([C@@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#C)C(=O)COc1ccc(OC(F)(F)F)cc1,11.574816,171843235.0,2590
CN(C)c1ccc(C=CC(=O)N2CC3CCCC3[C@@H]2C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)cc1 |w:7.6|,11.574794,162533641.0,2591
C#C[C@@H]1CN(C(=O)c2cc(Br)cc([N+](=O)[O-])c2N[C@@H]2CCCN(C(=O)c3cncc(NC)c3)C2)CCO1,11.574768,175680861.0,2592
Cc1cccc2nc(CSC(=S)NCc3cccnc3)cn12,11.57473,957599.0,2593
Clc1ccc2OCCC(CC(=O)N3CCCCC3c3nc[nH]n3)(C(=O)Nc3cncc4ccccc34)c2c1,11.574717,156906562.0,2594
"COc1cc(-c2cc3n(CCC#N)c(=O)n(-c4cncc5cnccc45)c(=O)c3s2)c(Cl)cc1F |(-6.29,-3.35,;-5.52,-4.68,;-3.98,-4.68,;-3.21,-3.35,;-1.67,-3.35,;-.9,-2.02,;-1.52,-.61,;-.38,.42,;-.38,1.96,;-1.71,2.73,;-3.05,1.96,;-4.38,2.73,;-5.71,3.5,;.95,2.73,;.95,4.27,;2.29,1.96,;3.62,2.73,;4.95,1.96,;6.29,2.73,;6.29,4.27,;4.95,5.04,;4.95,6.58,;3.62,7.35,;2.29,6.58,;2.29,5.04,;3.62,4.27,;2.29,.42,;3.62,-.35,;.95,-.35,;.63,-1.86,;-.9,-4.68,;.64,-4.68,;-1.67,-6.02,;-3.21,-6.02,;-3.98,-7.35,)|",11.57471,171903459.0,2595
CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)c1cc(C)on1)C(C)C,11.574701,15959287.0,2596
CN([C@@H](CC(C)(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21)C(=O)[C@H](Cc1ccc(F)cc1)NC(=O)c1cc(C)on1,11.574693,164885469.0,2597
CC(C)C[C@H](NC(=O)C(NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)Cn1[nH]c(=O)c2c(cccc2c1=O)[N+]([O-])=O,11.574682,154732694.0,2598
Clc1cccc(CN2CCN(C2=O)c2nccc3n[nH]cc23)c1,11.574655,156907175.0,2599
CC(C)(C)NC(=O)C(N(C(=O)c1ccco1)c1ccc(cc1)C(C)(C)C)c1cnccn1,11.574631,51003636.0,2600
CCOc1ccccc1CN1C(=O)C(=O)c2cc(Br)ccc12,11.574625,18823261.0,2601
COc1cccc2[nH]c(cc12)C(=O)N(C)[C@@H](CC1CC1)C(=O)N1C[C@]2(CC1C#N)C(=O)Nc1ccccc21,11.574539,165414335.0,2602
COc1ccccc1OCCC(=O)Nc1cncc2ccccc12,11.574522,156907023.0,2603
N#CCn1c(N2CC(O)(c3ncccn3)C2)c(-c2ccc(F)c(C(F)F)c2)c(=O)n(-c2cncc(C#N)c2)c1=O,11.574519,176510880.0,2604
O=C(c1cccs1)n1ncc(C#N)c1C1CC1,11.57436,2822904.0,2605
CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(C)=O)C=O |r|,11.574311,443118.0,2606
Cc1cncc(C(=O)N2CCN(C3c4cc(F)ccc4CS(=O)(=O)c4ccccc43)CC2)c1,11.5742445,168958037.0,2607
CN(c1ccc2cncc(c2c1)NC(=O)Cc3cccc(c3)Cl)S(=O)(=O)C,11.574229,169408359.0,2608
CCOC(=O)CCNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,11.574207,156906516.0,2609
CN(C)S(=O)(=O)NCC1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,11.5742,156906322.0,2610
N#CCn1c(N2CC(OC(F)F)C2)c(-c2ccc(F)c(Cl)c2)c(=O)n(-c2cncc(C#N)c2)c1=O,11.574171,176510878.0,2611
CCCC(N1CCCC(CSC(C)=O)C1=O)C(O)=O,11.574131,12698991.0,2612
Cc1nnc(SC(=O)c2ccc3ccccc3c2)s1,11.574104,168285688.0,2613
CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O,11.574026,92133.0,2614
C[C@](N(C(=O)[C@H](F)Cl)c1ccc(cc1)C1(CC1)C(F)(F)F)(C(=O)NC1CCOCC1)c1cncnc1 |r|,11.573946,168511484.0,2615
CC1(C)[C@H]2CN([C@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COc1cc(F)cc(F)c1,11.57391,155803064.0,2616
CC(C)(C)C[C@H](NC(=O)[C@H](CC1CC1)NC(=O)c1ccc(F)cc1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21,11.573901,164885524.0,2617
O=c1nc(Nc2cc3cn(CCO)nc3cc2Cl)n(Cc2cc(F)c(F)c(F)c2)c(=O)n1-c1cncc2ccccc12,11.573879,168120823.0,2618
[O-][N+](=O)c1ccc2[nH]cc(C(=O)C(=O)NCc3ccccc3)c2c1,11.573801,10426330.0,2619
CNc1cncc(C(=O)N2CCC[C@@H](Nc3c(C(=O)N4CCO[C@@H](C)C4)cc(Br)cc3[N+](=O)[O-])C2)c1,11.573799,175680740.0,2620
COc1cc(Cl)c2[nH]c(cc2c1)C(=O)N1CC2(C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N)CCCCC2 |r|,11.573785,166611606.0,2621
CS(=O)(=O)NCC1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,11.57376,156906321.0,2622
"COc1ccc(Cl)c(c1)-c1cnc2c(c1)[nH]c(=O)n(-c1cncc3ccccc13)c2=O |(-8,-2.69,;-6.67,-1.92,;-5.33,-2.69,;-5.33,-4.23,;-4,-5.01,;-2.67,-4.23,;-1.33,-5,;-2.67,-2.69,;-4,-1.92,;-1.33,-1.92,;,-2.7,;1.33,-1.92,;1.33,-.38,;,.39,;-1.33,-.38,;,1.93,;1.33,2.7,;1.33,4.24,;2.67,1.93,;4,2.7,;4,4.24,;5.33,5.01,;6.67,4.24,;6.67,2.7,;8,1.93,;8,.39,;6.67,-.38,;5.33,.38,;5.33,1.92,;2.67,.38,;4,-.39,)|",11.573739,171902807.0,2623
CC(C)(C)c1ccc(cc1)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1cnc(o1)C(C)(C)CF,11.573706,156906745.0,2624
[H][C@@]12CCc3cc(C(C)C)c(O)cc3[C@@]1(C)CCCC2(C)C |r|,11.573702,442027.0,2625
CNc1cncc(C(=O)N2C[C@H](Nc3c(C(=O)N4C[C@@H](C)O[C@@H](C)C4)cc(Br)cc3[N+](=O)[O-])C[C@H]2C(=O)NC2CC2)c1,11.573689,175680896.0,2626
O=C(c1cncc(Br)c1)N1CCC[C@@H](Nc2c(C(=O)N3CCCCC3)cc(Br)cc2[N+](=O)[O-])C1,11.573659,171773919.0,2627
"O=C1NC2(CC(C2)c2cn(Cc3ccccc3)nn2)C(=O)N1c1cncc2ccccc12 |(-3.2,3.44,;-1.73,2.97,;-1.26,1.5,;.28,1.5,;.04,-.02,;1.57,-.26,;1.81,1.26,;2.47,-1.5,;1.99,-2.97,;3.24,-3.91,;3.24,-5.45,;1.91,-6.22,;1.91,-7.76,;.57,-8.53,;-.76,-7.76,;-.76,-6.22,;.57,-5.45,;4.49,-2.97,;4.01,-1.5,;.76,2.97,;2.23,3.44,;-.49,3.87,;-.49,5.41,;.85,6.18,;.85,7.72,;-.49,8.49,;-1.82,7.72,;-3.15,8.49,;-4.49,7.72,;-4.49,6.18,;-3.15,5.41,;-1.82,6.18,)|",11.573641,166098612.0,2628
CC(C)(C)[C@H](NC(=O)C(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C#N)C2(C)C |r|,11.573636,167203580.0,2629
CN(C)C(=O)c1ccc2cncc(c2c1)NC(=O)Cc3cccc(c3)Cl,11.5736,169408371.0,2630
N#CCn1c(Cl)c(-c2ccc(F)c(Cl)c2)c(=O)n(-c2cncc(Cl)c2)c1=O,11.573579,170271882.0,2631
CCN(CC)c1ccc(cc1)C(=O)C(=O)On1nnc2ccccc12,11.573541,154732737.0,2632
CC(C)C[C@H](N(C)C(=O)CC(=O)NC(C)C(F)(F)F)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21 |r|,11.573482,171392567.0,2633
Fc1cccc2c(cc(=O)[nH]c12)C(=O)N[C@@H]1CCN(C1)c1c(cc(Br)cc1C(F)(F)F)C(=O)N1CC2CC(C1)O2 |r|,11.573459,171918880.0,2634
Clc1ccc2CN(CC3(CCCN(C3=O)c3cncc4ccccc34)c2c1)S(=O)(=O)CC1(CC1)C#N,11.573447,169423450.0,2635
NC(=O)Nc1ccc(cc1)C(=O)Nc1cccc(c1)C#Cc1ccccn1,11.573392,134053044.0,2636
CNc1cncc(C(=O)N2C[C@H](Nc3c(C(=O)N4C[C@@H](C)O[C@@H](C)C4)cc(Br)cc3[N+](=O)[O-])C[C@H]2C(=O)Nc2cccc(Br)c2)c1,11.57339,175680881.0,2637
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(cc2)N=C(N)N)cc1,11.573388,2536.0,2638
Cc1cncc(C(=O)N2CCC(=C3c4ccccc4CS(=O)c4ccccc43)CC2)c1,11.573317,168957899.0,2639
CC(C)C[C@H](NC(=O)c1cc2cccc(c2[nH]1)C(F)(F)F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N,11.57308,162396431.0,2640
Fc1cc(F)cc(CN(C(=O)Cn2nnc3ccccc23)c2ccc(cc2)-c2nnc[nH]2)c1,11.573077,171770251.0,2641
CNc1cncc(C(=O)N2C[C@H](Nc3c(C(=O)N4C[C@@H](C)O[C@@H](C)C4)cc(Br)cc3[N+](=O)[O-])C[C@H]2C(=O)N[C@@H]2COC(=O)C2)c1,11.573075,175680927.0,2642
Cc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,11.5730295,2051960.0,2643
"Cc1ccc2nn(C)cc2c1-c1cc2[nH]c(=O)n(-c3cncc4cnn(C)c34)c(=O)c2s1 |(.79,-5.14,;-.75,-5.14,;-1.52,-6.48,;-3.06,-6.48,;-3.83,-5.14,;-5.34,-4.82,;-5.5,-3.29,;-6.83,-2.52,;-4.09,-2.67,;-3.06,-3.81,;-1.52,-3.81,;-.75,-2.48,;-1.38,-1.07,;-.23,-.04,;-.23,1.5,;1.1,2.27,;1.1,3.81,;2.43,1.5,;4.17,2.5,;5.5,1.73,;6.83,2.5,;6.83,4.04,;5.5,4.81,;5.18,6.32,;3.65,6.48,;3.02,5.07,;1.52,4.75,;4.17,4.04,;2.43,-.04,;3.77,-.81,;1.1,-.81,;.78,-2.32,)|",11.573008,171903529.0,2644
CCOC(=O)\C=C\C(=O)N(C(C(=O)N[C@@H](C)c1ccccc1)c1cccnc1)c1ccc(cc1)-c1ccccc1 |r|,11.572989,162396339.0,2645
CC(C)[C@H](NCP(O)(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)C1CCCCC1)C(O)=O,11.572828,44325087.0,2646
CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NN(CCC(N)=O)C(=O)[C@H](F)Cl,11.572813,162680121.0,2647
CC(C)C[C@H](NC(=O)c1ncc[nH]1)C(=O)NN(CCC(N)=O)C(=O)C(F)Cl,11.572808,162680176.0,2648
COC(=O)CNC(=O)C(N(C(=O)c1cocn1)c1ccc(cc1)C(C)(C)C)c1cccnc1,11.572731,156906528.0,2649
Clc1ccc2OCCC(CNC(=O)Cn3ccnc3)(C(=O)Nc3cncc4ccccc34)c2c1,11.572664,156906494.0,2650
C[C@](N(C(=O)[C@H](F)Cl)c1ccc(OC(F)(F)F)cc1F)(C(=O)NC1CCC(F)(F)CC1)c1cncnc1 |r|,11.572631,168511478.0,2651
COc1cccc2[nH]c(cc12)C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N |r|,11.572608,162396246.0,2652
COC(=O)C(C)(CN(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1ccco1)c1ccccc1F,11.572472,156906957.0,2653
Clc1cncc(OC(=O)c2ccc3[nH]c4CCCCc4c3c2)c1,11.572372,162533822.0,2654
"Cn1c(nc2cncc(-n3c(=O)n(CCC#N)c4cc(sc4c3=O)-c3ccc(F)cc3Cl)c12)C(F)(F)F |(1.08,4.31,;2.62,4.31,;3.52,5.55,;4.99,5.08,;4.99,3.54,;6.13,2.51,;5.81,1,;4.35,.52,;3.2,1.55,;1.87,.78,;.54,1.55,;.54,3.09,;-.8,.78,;-2.13,1.55,;-3.47,.78,;-4.8,1.55,;-6.13,2.32,;-.8,-.76,;-1.94,-1.79,;-1.32,-3.19,;.22,-3.03,;.54,-1.53,;1.87,-.76,;3.2,-1.53,;-2.09,-4.53,;-3.63,-4.53,;-4.4,-5.86,;-3.63,-7.19,;-4.4,-8.53,;-2.09,-7.19,;-1.32,-5.86,;.22,-5.86,;3.52,3.06,;3.12,7.04,;1.64,7.44,;2.73,8.53,;4.21,8.13,)|",11.572352,171903401.0,2655
COc1cccc2[nH]c(cc12)C(=O)N1C[C@H]2CCC[C@H]2[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N |r|,11.572252,162479073.0,2656
O=C(c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCN(C(=O)c2cncc3ccccc23)C1)N1CC2CC2C1,11.572212,167506017.0,2657
O=c1[nH]sc2ccccc12,11.572207,17520.0,2658
CNc1cncc(C(=O)N2CCC[C@@H](Nc3c(C(=O)N4CC5COCC5C4)cc(Br)cc3[N+](=O)[O-])C2)c1,11.572107,175680752.0,2659
Clc1ccc2N(Cc3cnc[nH]3)CCC(C(=O)Nc3cncc4ccccc34)c2c1,11.5720825,156907019.0,2660
O=C(N[C@H]1CCCC[C@H]1Nc1c(C(=O)N2CCCCC2)cc(Br)cc1[N+](=O)[O-])c1cncc2ccccc12,11.572043,167505996.0,2661
N#CCn1c(CCC(F)F)c(-c2ccc(F)c(Cl)c2)c(=O)n(-c2cncc(Cl)c2)c1=O,11.572019,176510791.0,2662
CC(C)C[C@H](NC(=O)C(NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)O)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)Cn1[nH]c(=O)c2ccccc2c1=O,11.571943,154732693.0,2663
Fc1cc(F)cc(CN(C(=O)Cc2cncc3ccccc23)c2ccc(cc2)N2CCNC(=O)C2)c1,11.571929,,2664
NC(=S)N\N=C\c1ccc(o1)-c1cnc2ccccc2c1,11.5719185,12228402.0,2665
[Na+].CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CNC(=O)[C@H](CS([O-])(=O)=O)NC(=O)\C=C\c2csc(n2)[C@H](Cc2ccc(O)cc2)NC(=O)C1=O)N1C(=O)N[C@@H](C)C1=O,11.5719185,172676154.0,2666
CN([C@@H](CC(C)(C)C)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc21)C(=O)[C@H](Cc1ccc(F)cc1)NC(=O)N1CCOCC1,11.571892,164885496.0,2667
"COc1ccc(Cl)c(c1)-c1ccc2c(c1)[nH]c(=O)n(-c1cncc(C)c1OCC(F)(F)F)c2=O |(-6.67,-2.31,;-6.67,-3.85,;-5.33,-4.62,;-5.33,-6.16,;-4,-6.93,;-2.67,-6.16,;-1.33,-6.93,;-2.67,-4.62,;-4,-3.85,;-1.33,-3.85,;,-4.62,;1.33,-3.85,;1.33,-2.31,;,-1.54,;-1.33,-2.31,;;1.33,.77,;1.33,2.31,;2.67,,;4,.77,;5.33,,;6.67,.77,;6.67,2.31,;5.33,3.08,;5.33,4.62,;4,2.31,;2.67,3.08,;2.67,4.62,;1.33,5.39,;1.33,6.93,;,4.62,;,6.16,;2.67,-1.54,;4,-2.31,)|",11.571885,171902963.0,2668
Cc1cc(C(=O)N2CC(Nc3c(C(=O)N4CCC5(CCCC5)CC4)cc(Br)cc3[N+](=O)[O-])C(F)(F)C2)cc(=O)[nH]1,11.571884,175680682.0,2669
Cc1ccncc1NC(=O)C(C)(C)c2cccc(c2)Cl,11.571868,154861288.0,2670
CCCCCCCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C=O,11.571732,171348396.0,2671
COC(=O)/C=C/CNC(=O)CNC(=O)CN(C(=O)Cc1ccccc1)C1CCN(C(C)c2cccc3ccccc23)CC1,11.571703,168940008.0,2672
CC(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@@H]2[C@H]([C@@H]1C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1nc3ccccc3s1)C2(C)C,11.571669,156907362.0,2673
c1cc(c(cc1[N+](=O)[O-])Cl)NC(=O)c2cc(ccc2O)Cl,11.57166,4477.0,2674
CC(C)(C)C[C@H](NC(=O)c1cc2cccc(c2[nH]1)C(F)(F)F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N,11.571653,162396423.0,2675
COc1ccc(-c2c(-c3ccc(F)c(Cl)c3)c(=O)n(-c3cncc(Cl)c3)c(=O)n2CC#N)cn1,11.571651,176510820.0,2676
CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(ccc23)S(C)(=O)=O)c2cc(Cl)ccc2C1=O,11.571638,169423293.0,2677
"COc1cc(C=C2SC(=Nc3ccccc3)N(C2=O)c2ccccc2)ccc1OCc1cccc(c1)C(O)=O |w:5.4,9.9|",11.571634,16466837.0,2678
"CCc1ccncc1-n1c(=O)[nH]c2cc(ccc2c1=O)-c1ccccc1Cl |(1.99,5.8,;1.99,4.26,;3.33,3.5,;4.66,4.27,;6,3.5,;6,1.96,;4.66,1.19,;3.33,1.96,;2,1.17,;.67,1.94,;.67,3.48,;-.66,1.17,;-.66,-.37,;-2,-1.14,;-2,-2.68,;-.66,-3.45,;.67,-2.68,;.67,-1.14,;2,-.37,;3.32,-1.16,;-3.33,-3.46,;-4.66,-2.69,;-6,-3.46,;-6,-5,;-4.66,-5.77,;-3.33,-5,;-2.01,-5.8,)|",11.571619,171902716.0,2679
N#Cc1cc(Cn2c(Nc3ccc4nn(CC(F)F)cc4c3)nc(=O)n(-c3cncc4ccccc34)c2=O)ccc1F,11.571571,168120617.0,2680
Fc1cccc(CCNC(=O)C(N(C(=O)c2cocn2)c2cnc(nc2)C2CCC2)c2cccnc2)c1,11.571539,156906627.0,2681
Clc1ccc2C(CCOc2c1)C(=O)N(Cc1c[nH]c(=O)[nH]c1=O)c1cncc2ccccc12,11.57152,156906416.0,2682
CC(C)CCOc1cc(Cl)cc(c1)-c1cc(cn(-c2cccnc2)c1=O)-c1c[nH]c(=O)[nH]c1=O,11.571497,171664561.0,2683
CNc1cncc(C(=O)N2C[C@H](Nc3c(C(=O)N4C[C@@H](C)O[C@@H](C)C4)cc(Br)cc3[N+](=O)[O-])C[C@@H](OC)C2)c1,11.571468,175680928.0,2684
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc(cc1)C(F)(F)F)C(C)C)C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O,11.571454,162515882.0,2685
CNc1cncc(C(=O)N2C[C@H](Nc3c(C(=O)N4CCN(CCOC)CC4)cc(Br)cc3[N+](=O)[O-])C(C)(O)C2)c1,11.571423,175680836.0,2686
CC1(C)[C@@H](N2[C@@H](C[C@H](NC(=O)COc3ccccc3)C2=O)S1(=O)=O)C(=O)OCc1ccccc1,11.571418,168281844.0,2687
Nc1ccc(N=Nc2ccccc2)c(N)n1,11.5714035,,2688
Cc1cc(C(=O)N2CC(Nc3c(C(=O)N4CCC5(CCCCC5)CC4)cc(Br)cc3[N+](=O)[O-])C(F)(F)C2)cc(=O)[nH]1,11.571257,175680686.0,2689
N#CCn1c(N2CC3(CCOC3)C2)c(-c2cccc(C(F)F)c2)c(=O)n(-c2cncc(Cl)c2)c1=O,11.5711775,176510640.0,2690
Clc1ccc2cc([nH]c2c1)C(=O)N1CC2(CCC2)C[C@@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N |r|,11.57109,166611620.0,2691
CC1CNC(=O)[C@@H]1C[C@H](NC(=O)C1[C@@H]2CCC[C@H]2CN1C(=O)COc1ccc(OC(F)(F)F)cc1)C(=O)CF,11.570875,163407696.0,2692
CC1(C)[C@H]2CN([C@H]([C@@H]12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)C(=O)COc1ccc(cc1)C(F)(F)F,11.570873,155803067.0,2693
CCOC(=O)c1ccc(NC(=O)CC2SC(=O)N(C2=O)c2ccccc2)cc1,11.570852,3735070.0,2694
CC(C)CCn1sc2ccccc2c1=O,11.570817,19595699.0,2695
CC(C)(C)OC(=O)N1CCCC11CCN([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C#N)C1=O |r|,11.570788,162396259.0,2696
[Na+].CC[C@H](C)[C@@H]1NC(=O)[C@H](CC)NC(=O)[C@H](CNC(=O)[C@H](CS([O-])(=O)=O)NC(=O)\C=C\c2csc(n2)[C@H](Cc2ccc(O)cc2)NC(=O)C1=O)N1C(=O)N[C@@H](C)C1=O,11.570735,172676156.0,2697
Cc1ccc(cc1NC(=O)c1cccc(NC(=O)Nc2cccc(c2)C(=O)Nc2cc(ccc2C)C(=O)Nc2ccc(c3cc(cc(c23)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O)c1)C(=O)Nc1ccc(c2cc(cc(c12)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,11.570717,3943541.0,2698
CC(NC(=O)c1cc(ccc1C)N(C)C1CNC1)c1c(O)ccc2ccccc12,11.570714,171990631.0,2699
Clc1cncc(OC(=O)c2cccs2)c1,11.570711,2800278.0,2700
Cc1cccc2cncc(N3CCC4(C3)CCOc3ccc(Cl)cc43)c12,11.570653,169423220.0,2701
"COc1cc(-c2cc3[nH]c(=O)n(-c4cncc5cccc(F)c45)c(=O)c3s2)c(cc1F)C#N |(-6.64,-3.57,;-5.87,-4.9,;-4.33,-4.9,;-3.56,-3.57,;-2.02,-3.57,;-1.25,-2.24,;-1.88,-.83,;-.73,.2,;-.73,1.74,;.6,2.51,;.6,4.05,;1.94,1.74,;3.97,2.95,;5.31,2.18,;6.64,2.95,;6.64,4.49,;5.31,5.26,;5.31,6.8,;3.97,7.57,;2.64,6.8,;2.64,5.26,;1.31,4.49,;3.97,4.49,;1.94,.2,;3.27,-.57,;.6,-.57,;.28,-2.08,;-1.25,-4.9,;-2.02,-6.24,;-3.56,-6.24,;-4.33,-7.57,;.29,-4.9,;1.83,-4.9,)|",11.570626,171903306.0,2702
CCCCCCCCCCCCCCCCCCOC[C@H](COP(O)(=O)OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)c1ccc2c(N)ncnn12)NC(=O)c1cccc(c1)C#N,11.570578,,2703
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C#N,11.570489,168870655.0,2704
CN(C)C(=O)COCC1(CCOc2ccc(Cl)cc12)C(=O)Nc1cncc2ccccc12,11.570473,156906281.0,2705
COC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2)CC1,11.570463,169423136.0,2706
CN([C@@H](CC1CCCCC1)C(=O)NN(CCC(N)=O)C(=O)CCl)C(=O)c1cc2ccccc2[nH]1,11.570412,162680118.0,2707
CN1C(=O)CCc2cc(ccc12)N(C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1cnc[nH]1,11.570391,156906854.0,2708
